split,split_role,ticket_id,repo,base_commit,title,outcome,primary_category,primary_category_zh,failure_stage,failure_stage_zh,suggested_next_step,gold_file_count,recovered_gold_count,gold_files,missing_gold_files,index_available,indexed_file_count,sparse_ticket_clues,manual_review_required
validation,method_selection,sympy__sympy-15586,sympy/sympy,1592318e5d7006c197f55134dd8e9b59f012af64,Can't get an inverted float matrix with sympy and numpy,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,4,1,sympy/matrices/expressions/inverse.py | sympy/printing/pycode.py | sympy/printing/str.py | sympy/utilities/lambdify.py,sympy/matrices/expressions/inverse.py | sympy/printing/pycode.py | sympy/printing/str.py,True,739,False,False
validation,method_selection,sympy__sympy-18477,sympy/sympy,93d836fcdb38c6b3235f785adc45b34eb2a64a9e,Allow to set min_fixed and max_fixed for Float in the printers,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,5,4,sympy/printing/glsl.py | sympy/printing/jscode.py | sympy/printing/latex.py | sympy/printing/pycode.py | sympy/printing/str.py,sympy/printing/jscode.py,True,782,False,False
validation,method_selection,sympy__sympy-17340,sympy/sympy,4a9bdbc72dcf35172fd2279ca995ab24353f6edf,Permutation args are now subtypes of Basic,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,5,3,sympy/codegen/array_utils.py | sympy/combinatorics/perm_groups.py | sympy/combinatorics/permutations.py | sympy/printing/pycode.py | sympy/printing/tensorflow.py,sympy/printing/pycode.py | sympy/printing/tensorflow.py,True,750,True,True
validation,method_selection,sympy__sympy-18650,sympy/sympy,fcefd30cfbc6c929fb50b99403a5764ca019a603,"sqrt(8)**Rational(2, 3) doesn't simplify",miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/core/power.py,sympy/core/power.py,True,786,False,False
validation,method_selection,sympy__sympy-19182,sympy/sympy,46921d2880a7b3d81b92e5ae7b147e955ef78b71,test('sympy/integrals/tests/test_integrals.py') fails on master ?,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/core/mul.py,sympy/core/mul.py,True,793,False,False
validation,method_selection,sympy__sympy-20134,sympy/sympy,a24d96d03eccee7f0bdb3d97017d5bebc79f9b47,lambdify does not evaluate integrals,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/printing/pycode.py,sympy/printing/pycode.py,True,816,False,False
validation,method_selection,sympy__sympy-20438,sympy/sympy,33b47e4bd60e2302e42616141e76285038b724d6,`is_subset` gives wrong results,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,3,2,sympy/core/relational.py | sympy/sets/handlers/comparison.py | sympy/sets/handlers/issubset.py,sympy/sets/handlers/issubset.py,True,827,False,False
validation,method_selection,sympy__sympy-19040,sympy/sympy,b9179e80d2daa1bb6cba1ffe35ca9e6612e115c9,Factor with extension=True drops a factor of y-1,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/polys/factortools.py,sympy/polys/factortools.py,True,790,False,False
validation,method_selection,sympy__sympy-14166,sympy/sympy,2c0a3a103baa547de12e332382d44ee3733d485f,Typesetting of big-O symbol,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/printing/latex.py,sympy/printing/latex.py,True,677,False,False
validation,method_selection,sympy__sympy-21527,sympy/sympy,31d469a5335c81ec4a437e36a861945a6b43d916,linsolve fails simple system of two equations,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,5,1,sympy/polys/constructor.py | sympy/polys/matrices/ddm.py | sympy/polys/matrices/dense.py | sympy/polys/matrices/linsolve.py | sympy/polys/matrices/sdm.py,sympy/polys/constructor.py | sympy/polys/matrices/ddm.py | sympy/polys/matrices/dense.py | sympy/polys/matrices/sdm.py,True,860,False,False
validation,method_selection,sympy__sympy-16901,sympy/sympy,da4929882a0492492549f8dd5a67f262df1ff142,Pycode does not generate fully qualified name for `sqrt`.,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,5,1,sympy/codegen/pyutils.py | sympy/polys/numberfields.py | sympy/printing/lambdarepr.py | sympy/printing/pycode.py | sympy/printing/str.py,sympy/codegen/pyutils.py | sympy/polys/numberfields.py | sympy/printing/lambdarepr.py | sympy/printing/str.py,True,743,False,False
validation,method_selection,sympy__sympy-19601,sympy/sympy,28b41c73c12b70d6ad9f6e45109a80649c4456da,sympy 1.6.1 ?,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/simplify/radsimp.py,sympy/simplify/radsimp.py,True,794,False,False
validation,method_selection,sympy__sympy-20801,sympy/sympy,e11d3fed782146eebbffdc9ced0364b223b84b6c,S(0.0) == S.false returns True,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/core/numbers.py,sympy/core/numbers.py,True,837,True,True
validation,method_selection,sympy__sympy-21952,sympy/sympy,b8156f36f0f3144c5e3b66002b9e8fcbe2ee66c4,"If n is even, n**2/2 should also be even",partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,sympy/core/mul.py | sympy/core/numbers.py,sympy/core/numbers.py,True,871,False,False
validation,method_selection,sympy__sympy-13346,sympy/sympy,19c75f32f62e1d8900520861261d5eccda243194,Test failures on non-NumPy environment,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/printing/pycode.py,sympy/printing/pycode.py,True,658,False,False
validation,method_selection,sympy__sympy-13877,sympy/sympy,1659712001810f5fc563a443949f8e3bb38af4bd,Matrix determinant raises Invalid NaN comparison with particular symbolic entries,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,sympy/matrices/matrices.py | sympy/utilities/randtest.py,sympy/utilities/randtest.py,True,671,False,False
validation,method_selection,sympy__sympy-18168,sympy/sympy,80a00842e7164f7865d0933306a94d33ad7ca602,"Are `is_closed, is_open` of `S.Rationals`'s properties valid?",partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,3,1,sympy/sets/fancysets.py | sympy/sets/handlers/union.py | sympy/sets/sets.py,sympy/sets/fancysets.py | sympy/sets/handlers/union.py,True,768,False,True
validation,method_selection,sympy__sympy-12881,sympy/sympy,d2c3800fd3aaa226c0d37da84086530dd3e5abaf,"Poly(x,x,y).free_symbols -> {x, y} instead of just {x}",partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,sympy/polys/polytools.py | sympy/solvers/polysys.py,sympy/solvers/polysys.py,True,633,False,False
validation,method_selection,sympy__sympy-17223,sympy/sympy,30a0130b463a8b73bed10f707c86fb80cd5eba73,Match doesn't respect matrix non-commutativity,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/core/mul.py,sympy/core/mul.py,True,746,False,False
validation,method_selection,sympy__sympy-15446,sympy/sympy,6399a809e2683f89d74a6540fb51293f38e9923d,LaTeX printer omits necessary parentheses in matrix products such as x(-y),partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,6,4,sympy/core/function.py | sympy/matrices/expressions/blockmatrix.py | sympy/matrices/expressions/matexpr.py | sympy/printing/latex.py | sympy/printing/precedence.py | sympy/printing/str.py,sympy/core/function.py | sympy/printing/precedence.py,True,738,False,False
validation,method_selection,sympy__sympy-15933,sympy/sympy,e8cf4260af7461a42db9ed4edb2ab3fe442507c7,Wrong measurement for one qubit state.,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,4,2,examples/advanced/grover_example.py | sympy/physics/quantum/grover.py | sympy/physics/quantum/qexpr.py | sympy/physics/quantum/qubit.py,examples/advanced/grover_example.py | sympy/physics/quantum/qexpr.py,True,741,False,True
validation,method_selection,sympy__sympy-15596,sympy/sympy,6e716b1948071c2aaba2acf92c3d9106b018b57e,"The behavior of degree(f, x) on rational functions",partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,sympy/calculus/util.py | sympy/polys/polytools.py,sympy/calculus/util.py,True,740,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,astropy__astropy-14439,astropy/astropy,a3f4ae6cd24d5ecdf49f213d77b3513dd509a06c,Regarding FITS standard definition for 'Jy/beam',partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,astropy/modeling/physical_models.py | astropy/units/format/generic.py,astropy/modeling/physical_models.py,True,638,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,astropy__astropy-13075,astropy/astropy,c660b079b6472920662ca4a0c731751a0342448c,Register format ``html`` to ``Cosmology.write`` with nice mathjax,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,2,1,astropy/cosmology/io/__init__.py | astropy/cosmology/io/html.py,astropy/cosmology/io/html.py,True,711,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,astropy__astropy-13158,astropy/astropy,b185ca184f8dd574531dcc21e797f00537fefa6a,Model evaluation fails if any model parameter is a `MagUnit` type value,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,7,1,astropy/modeling/bounding_box.py | astropy/modeling/core.py | astropy/modeling/functional_models.py | astropy/modeling/parameters.py | astropy/modeling/powerlaws.py | astropy/modeling/rotations.py | astropy/modeling/utils.py,astropy/modeling/bounding_box.py | astropy/modeling/functional_models.py | astropy/modeling/parameters.py | astropy/modeling/powerlaws.py | astropy/modeling/rotations.py | astropy/modeling/utils.py,True,711,False,True
frozen_holdout_v1_posthoc,posthoc_description_only,astropy__astropy-14566,astropy/astropy,fc2e0754d9020bb9998bd0bb6ecb459d7f38bd44,"Problem with ""decimalyear"" applied to MaskedColumn type",miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,astropy/time/formats.py,astropy/time/formats.py,True,638,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,astropy__astropy-14907,astropy/astropy,7f0df518e6bd5542b64bd7073052d099ea09dcb4,TST: test_table_group_by[True] and test_group_by_masked[True] failed with numpy 1.25rc1,miss,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,2,0,astropy/table/index.py | astropy/time/core.py,astropy/table/index.py | astropy/time/core.py,True,616,False,True
frozen_holdout_v1_posthoc,posthoc_description_only,astropy__astropy-8707,astropy/astropy,a85a0747c54bac75e9c3b2fe436b105ea029d6cf,Header.fromstring does not accept Python 3 bytes,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,astropy/io/fits/card.py | astropy/io/fits/header.py,astropy/io/fits/card.py,True,866,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-17046,django/django,95cdf9dc6627135f3893095892816eb3f2785e2e,Deleting objects after searching related many to many field crashes the admin page,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,django/contrib/admin/views/main.py | django/db/models/query.py,django/contrib/admin/views/main.py,True,819,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-11281,django/django,2b03e8e9e8205ae3a3aa128764277e70b7c30803,Improve typography of user facing strings.,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,22,1,django/contrib/admin/models.py | django/contrib/admin/options.py | django/contrib/auth/forms.py | django/contrib/auth/password_validation.py | django/contrib/contenttypes/views.py | django/contrib/flatpages/forms.py | django/contrib/flatpages/migrations/0001_initial.py | django/contrib/flatpages/models.py | django/contrib/gis/db/models/fields.py | django/contrib/gis/views.py | django/contrib/postgres/fields/hstore.py | django/contrib/postgres/forms/jsonb.py | django/contrib/redirects/migrations/0001_initial.py | django/contrib/redirects/models.py | django/core/validators.py | django/db/models/fields/__init__.py | django/forms/models.py | django/forms/utils.py | django/views/csrf.py | django/views/generic/dates.py | django/views/generic/list.py | django/views/static.py,django/contrib/admin/models.py | django/contrib/admin/options.py | django/contrib/auth/forms.py | django/contrib/auth/password_validation.py | django/contrib/contenttypes/views.py | django/contrib/flatpages/forms.py | django/contrib/flatpages/migrations/0001_initial.py | django/contrib/flatpages/models.py | django/contrib/gis/db/models/fields.py | django/contrib/gis/views.py | django/contrib/postgres/fields/hstore.py | django/contrib/postgres/forms/jsonb.py | django/contrib/redirects/migrations/0001_initial.py | django/contrib/redirects/models.py | django/core/validators.py | django/db/models/fields/__init__.py | django/forms/models.py | django/forms/utils.py | django/views/generic/dates.py | django/views/generic/list.py | django/views/static.py,True,799,False,True
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-12431,django/django,e3f6e18513224c8ad081e5a19da641f49b0b43da,FileResponse with temporary file closing connection.,miss,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,3,0,django/core/handlers/base.py | django/core/handlers/wsgi.py | django/http/response.py,django/core/handlers/base.py | django/core/handlers/wsgi.py | django/http/response.py,True,813,False,True
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-5470,django/django,9dcfecb7c6c8285630ad271888a9ec4ba9140e3a,Set script prefix in django.setup() to allow its usage outside of requests,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,0,django/__init__.py | django/core/wsgi.py,django/__init__.py | django/core/wsgi.py,True,748,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-11532,django/django,a5308514fb4bc5086c9a16a8a24a945eeebb073c,Email messages crash on non-ASCII domain when email encoding is non-unicode.,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,5,4,django/core/mail/message.py | django/core/mail/utils.py | django/core/validators.py | django/utils/encoding.py | django/utils/html.py,django/utils/html.py,True,799,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-15747,django/django,e286ce17ff8bf72a248ce3177bbd5163c50a6ded,QuerySet.update() raises FieldError on queryset ordered by an annotated field.,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,django/db/backends/mysql/features.py | django/db/models/query.py,django/db/backends/mysql/features.py,True,815,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-14374,django/django,d1f1417caed648db2f81a1ec28c47bf958c01958,Update usage of now() & co,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,12,3,django/contrib/sessions/backends/file.py | django/contrib/sitemaps/views.py | django/contrib/syndication/views.py | django/core/cache/backends/db.py | django/core/files/storage.py | django/http/response.py | django/utils/dateformat.py | django/utils/feedgenerator.py | django/utils/http.py | django/utils/timezone.py | django/utils/version.py | django/views/decorators/http.py,django/contrib/sessions/backends/file.py | django/contrib/sitemaps/views.py | django/contrib/syndication/views.py | django/core/cache/backends/db.py | django/http/response.py | django/utils/dateformat.py | django/utils/http.py | django/utils/version.py | django/views/decorators/http.py,True,810,False,True
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-12855,django/django,f2051eb8a7febdaaa43bd33bf5a6108c5f428e59,Deprecate django.conf.urls.url().,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,django/conf/urls/__init__.py | django/views/i18n.py,django/views/i18n.py,True,813,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-12198,django/django,d6505273cd889886caca57884fa79941b18c2ea6,Allow sensitive_variables() to preserve the signature of its decorated function,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,3,1,django/contrib/auth/__init__.py | django/db/models/sql/query.py | django/template/base.py,django/db/models/sql/query.py | django/template/base.py,True,812,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-14463,django/django,68ef274bc505cd44f305c03cbf84cf08826200a8,Add the ability to define comments in table / columns,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,17,8,django/core/management/commands/inspectdb.py | django/db/backends/base/features.py | django/db/backends/base/schema.py | django/db/backends/mysql/features.py | django/db/backends/mysql/introspection.py | django/db/backends/mysql/schema.py | django/db/backends/oracle/features.py | django/db/backends/oracle/introspection.py | django/db/backends/postgresql/features.py | django/db/backends/postgresql/introspection.py | django/db/migrations/autodetector.py | django/db/migrations/operations/__init__.py | django/db/migrations/operations/models.py | django/db/models/base.py | django/db/models/fields/__init__.py | django/db/models/fields/related.py | django/db/models/options.py,django/db/backends/mysql/introspection.py | django/db/backends/oracle/features.py | django/db/backends/postgresql/features.py | django/db/backends/postgresql/introspection.py | django/db/migrations/autodetector.py | django/db/migrations/operations/__init__.py | django/db/migrations/operations/models.py | django/db/models/base.py | django/db/models/options.py,True,821,False,True
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-10910,django/django,3dca8738cbbbb5674f795169e5ea25e2002f2d71,Using database functions with tzinfo=datetime.timezone(datetime.timedelta(...)) results in an incorrect query,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,4,3,django/db/backends/mysql/operations.py | django/db/backends/oracle/operations.py | django/db/backends/postgresql/operations.py | django/db/backends/sqlite3/base.py,django/db/backends/sqlite3/base.py,True,796,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-15561,django/django,6991880109e35c879b71b7d9d9c154baeec12b89,AlterField operation should be noop when adding/changing choices on SQLite.,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,django/db/backends/base/schema.py | django/db/models/fields/__init__.py,django/db/models/fields/__init__.py,True,814,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-16111,django/django,f71b0cf769d9ac582ee3d1a8c33d73dad3a770da,Add support for microseconds to Now() on MySQL and SQLite.,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,django/db/backends/mysql/features.py | django/db/models/functions/datetime.py,django/db/models/functions/datetime.py,True,817,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-15127,django/django,9a6e2df3a8f01ea761529bec48e5a8dc0ea9575b,LEVEL_TAGS not updated when using @override_settings,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,django/contrib/messages/apps.py,django/contrib/messages/apps.py,True,812,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-16657,django/django,d2b688b966f5d30414899549412d370e1317ddb8,QuerySet.update() on querysets in descending order by annotations.,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,django/db/backends/mysql/features.py | django/db/models/query.py,django/db/backends/mysql/features.py,True,818,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-11808,django/django,67e7dffe9543aff259f63c8f12d15642fe7be100,__eq__ should return NotImplemented when equality cannot be checked.,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,10,2,django/contrib/messages/storage/base.py | django/contrib/postgres/constraints.py | django/core/validators.py | django/db/models/base.py | django/db/models/constraints.py | django/db/models/expressions.py | django/db/models/indexes.py | django/db/models/query.py | django/db/models/query_utils.py | django/template/context.py,django/contrib/postgres/constraints.py | django/core/validators.py | django/db/models/constraints.py | django/db/models/expressions.py | django/db/models/indexes.py | django/db/models/query.py | django/db/models/query_utils.py | django/template/context.py,True,813,False,True
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-13300,django/django,7f4c9222dfe2f28ff8a7ffc56c28ccbadf19cf6f,Use `EXISTS(SELECT 1 ...)` for subqueries,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,3,2,django/db/models/expressions.py | django/db/models/sql/compiler.py | django/db/models/sql/query.py,django/db/models/expressions.py,True,806,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-14026,django/django,59942a66ceb79868cb91844df3a72a24c63e39fa,Support a default value for Sum (and possibly other aggregation functions),partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,4,1,django/contrib/postgres/aggregates/general.py | django/contrib/postgres/aggregates/statistics.py | django/db/backends/mysql/features.py | django/db/models/aggregates.py,django/contrib/postgres/aggregates/general.py | django/contrib/postgres/aggregates/statistics.py | django/db/backends/mysql/features.py,True,810,False,False
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-16092,django/django,599f3e2cda50ab084915ffd08edb5ad6cad61415,Add Field.db_default for defining database defaults,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,17,5,django/db/backends/base/features.py | django/db/backends/base/schema.py | django/db/backends/mysql/features.py | django/db/backends/mysql/schema.py | django/db/backends/oracle/features.py | django/db/backends/oracle/introspection.py | django/db/backends/oracle/schema.py | django/db/backends/postgresql/features.py | django/db/backends/sqlite3/features.py | django/db/backends/sqlite3/schema.py | django/db/migrations/autodetector.py | django/db/models/base.py | django/db/models/expressions.py | django/db/models/fields/__init__.py | django/db/models/functions/comparison.py | django/db/models/lookups.py | django/db/models/query.py,django/db/backends/base/features.py | django/db/backends/mysql/features.py | django/db/backends/oracle/features.py | django/db/backends/oracle/introspection.py | django/db/backends/postgresql/features.py | django/db/backends/sqlite3/features.py | django/db/backends/sqlite3/schema.py | django/db/migrations/autodetector.py | django/db/models/expressions.py | django/db/models/functions/comparison.py | django/db/models/lookups.py | django/db/models/query.py,True,819,False,True
frozen_holdout_v1_posthoc,posthoc_description_only,django__django-10989,django/django,f63811f4813f0e0439e140a97eeba18a5017e858,Ellipses in output strings cause crashes on Windows,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,13,1,django/contrib/gis/utils/layermapping.py | django/core/management/commands/loaddata.py | django/core/management/commands/migrate.py | django/core/management/commands/runserver.py | django/core/management/commands/showmigrations.py | django/core/management/commands/squashmigrations.py | django/db/backends/base/creation.py | django/db/backends/mysql/creation.py | django/db/backends/oracle/creation.py | django/db/backends/postgresql/creation.py | django/db/backends/sqlite3/creation.py | django/db/models/query.py | django/db/models/sql/query.py,django/contrib/gis/utils/layermapping.py | django/core/management/commands/loaddata.py | django/core/management/commands/migrate.py | django/core/management/commands/showmigrations.py | django/core/management/commands/squashmigrations.py | django/db/backends/base/creation.py | django/db/backends/mysql/creation.py | django/db/backends/oracle/creation.py | django/db/backends/postgresql/creation.py | django/db/backends/sqlite3/creation.py | django/db/models/query.py | django/db/models/sql/query.py,True,798,False,True
