split,split_role,ticket_id,repo,base_commit,title,outcome,primary_category,primary_category_zh,failure_stage,failure_stage_zh,suggested_next_step,gold_file_count,recovered_gold_count,gold_files,missing_gold_files,index_available,indexed_file_count,sparse_ticket_clues,manual_review_required
development,development_only,pytest-dev__pytest-5479,pytest-dev/pytest,2301fa61dee4e3724efdfd8cbf3a93af143aef4c,cannot make unicode match assertions with pytest.raises python2 pytest,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,src/_pytest/_code/code.py,src/_pytest/_code/code.py,True,185,False,False
development,development_only,pytest-dev__pytest-5787,pytest-dev/pytest,955e54221008aba577ecbaefa15679f6777d3bf8,exception serialization should include chained exceptions,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,src/_pytest/reports.py,src/_pytest/reports.py,True,189,False,False
development,development_only,pytest-dev__pytest-8447,pytest-dev/pytest,6447ca5f1e1f1e02fe1ac43621f642303f7bfe62,Unexpected keyword argument 'path' from plugins,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,src/_pytest/main.py | src/_pytest/nodes.py,src/_pytest/main.py,True,224,False,False
development,development_only,pytest-dev__pytest-7466,pytest-dev/pytest,678c1a0745f1cf175c442c719906a1f13e496910,Support NO_COLOR to disable colored output,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,src/_pytest/_io/terminalwriter.py,src/_pytest/_io/terminalwriter.py,True,202,False,False
development,development_only,pytest-dev__pytest-8987,pytest-dev/pytest,a446ee81fd6674c2b7d1f0ee76467f1ffc1619fc,"pytest -k doesn't work with ""\""?",miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,src/_pytest/mark/expression.py,src/_pytest/mark/expression.py,True,227,False,False
development,development_only,pytest-dev__pytest-8055,pytest-dev/pytest,d59a4996ae7d32498b2bd4c2f2a36eda4599a2e1,set sys.unraisablehook (py38),partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,6,2,src/_pytest/config/__init__.py | src/_pytest/pytester.py | src/_pytest/threadexception.py | src/_pytest/unraisableexception.py | src/_pytest/warning_types.py | src/pytest/__init__.py,src/_pytest/pytester.py | src/_pytest/threadexception.py | src/_pytest/unraisableexception.py | src/pytest/__init__.py,True,212,False,False
development,development_only,pytest-dev__pytest-8124,pytest-dev/pytest,902739cfc3bbc3379e6ef99c8e250de35f52ecde,Allow contibuting additional global variables for skipif/xfail,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,src/_pytest/hookspec.py | src/_pytest/skipping.py,src/_pytest/hookspec.py,True,217,False,False
development,development_only,pytest-dev__pytest-5356,pytest-dev/pytest,a8f4e56d8ca63252706c6200dcfb036078be39a7,Version 4.6.0 skips tests without apparent reason,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,src/_pytest/mark/structures.py,src/_pytest/mark/structures.py,True,185,False,False
development,development_only,pytest-dev__pytest-11148,pytest-dev/pytest,2f7415cfbc4b6ca62f9013f1abd27136f46b9653,Module imported twice under import-mode=importlib,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,src/_pytest/pathlib.py,src/_pytest/pathlib.py,True,236,False,False
development,development_only,pytest-dev__pytest-7749,pytest-dev/pytest,634cde9506eb1f48dec3ec77974ee8dc952207c6,Crash with NameError through decorator during collection,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,src/_pytest/assertion/rewrite.py,src/_pytest/assertion/rewrite.py,True,202,False,False
development,development_only,pytest-dev__pytest-8399,pytest-dev/pytest,6e7dc8bac831cd8cf7a53b08efa366bd84f0c0fe,"Starting v6.2.0, unittest setUpClass fixtures are no longer ""private""",partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,src/_pytest/python.py | src/_pytest/unittest.py,src/_pytest/python.py,True,223,False,False
development,development_only,pytest-dev__pytest-7158,pytest-dev/pytest,80e509840813cb5da45fbe830718ea3707c02b25,Wrong relative path in skip report when tested file is upper than invocation directory,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,src/_pytest/skipping.py,src/_pytest/skipping.py,True,194,False,False
development,development_only,pytest-dev__pytest-5980,pytest-dev/pytest,0225cb37c02b6760c8b1d0efcf3728f669bbfe17,Provide an alternative to --result-log,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,4,3,src/_pytest/config/__init__.py | src/_pytest/hookspec.py | src/_pytest/report_log.py | src/_pytest/reports.py,src/_pytest/report_log.py,True,190,False,False
development,development_only,pytest-dev__pytest-5221,pytest-dev/pytest,4a2fdce62b73944030cff9b3e52862868ca9584d,Display fixture scope with `pytest --fixtures`,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,src/_pytest/python.py,src/_pytest/python.py,True,185,True,True
development,development_only,pytest-dev__pytest-7046,pytest-dev/pytest,d4dfe863c974654fe333eb8368922c96175ede6c,Expressions match against folder structure above pytest root,miss,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,2,0,src/_pytest/mark/__init__.py | src/_pytest/python.py,src/_pytest/mark/__init__.py | src/_pytest/python.py,True,197,False,True
development,development_only,pytest-dev__pytest-5281,pytest-dev/pytest,c0e53a61e65cb919bd29f62b756dfd57dfeef59a,Invalid unicode in _pytest/terminal.py with Jython,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,src/_pytest/capture.py | src/_pytest/terminal.py,src/_pytest/capture.py,True,185,False,False
development,development_only,pytest-dev__pytest-7220,pytest-dev/pytest,56bf819c2f4eaf8b36bd8c42c06bb59d5a3bfc0f,Wrong path to test file when directory changed in fixture,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,src/_pytest/nodes.py,src/_pytest/nodes.py,True,197,False,False
development,development_only,pytest-dev__pytest-9249,pytest-dev/pytest,1824349f74298112722396be6f84a121bc9d6d63,test ids with `/`s cannot be selected with `-k`,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,src/_pytest/mark/expression.py,src/_pytest/mark/expression.py,True,229,False,False
development,development_only,pytest-dev__pytest-9780,pytest-dev/pytest,d52a6e6074844581f5f89653bd4071fb6ea847d3,Version 7.1.0 seems like not picking up conftest.py,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,src/_pytest/config/__init__.py,src/_pytest/config/__init__.py,True,231,False,False
development,development_only,pytest-dev__pytest-8950,pytest-dev/pytest,398783521383e7f0d9897da679e8c12061024f30,"pytest.skip: Rename ""msg"" to ""reason"" for consistency with pytest.mark.skip/xfail?",partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,5,4,src/_pytest/compat.py | src/_pytest/deprecated.py | src/_pytest/outcomes.py | src/_pytest/python.py | src/_pytest/scope.py,src/_pytest/scope.py,True,227,False,False
development,development_only,pytest-dev__pytest-6116,pytest-dev/pytest,e670ff76cbad80108bde9bab616b66771b8653cf,pytest --collect-only needs a one char shortcut command,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,src/_pytest/main.py,src/_pytest/main.py,True,192,False,False
development,development_only,pytest-dev__pytest-7151,pytest-dev/pytest,2b51ed46d54be58da6bbcd28f68149b3fc2cd104,unittest.TestCase cleanup functions not invoked on test failure,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,src/_pytest/debugging.py | src/_pytest/unittest.py,src/_pytest/debugging.py,True,194,False,False
development,development_only,scikit-learn__scikit-learn-10306,scikit-learn/scikit-learn,b90661d6a46aa3619d3eec94d5281f5888add501,Some UserWarnings should be ConvergenceWarnings,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,9,3,sklearn/cluster/affinity_propagation_.py | sklearn/cluster/birch.py | sklearn/cross_decomposition/pls_.py | sklearn/decomposition/fastica_.py | sklearn/gaussian_process/gpc.py | sklearn/gaussian_process/gpr.py | sklearn/linear_model/logistic.py | sklearn/linear_model/ransac.py | sklearn/linear_model/ridge.py,sklearn/cross_decomposition/pls_.py | sklearn/gaussian_process/gpc.py | sklearn/gaussian_process/gpr.py | sklearn/linear_model/logistic.py | sklearn/linear_model/ransac.py | sklearn/linear_model/ridge.py,True,576,False,True
development,development_only,scikit-learn__scikit-learn-25308,scikit-learn/scikit-learn,9b537396488a70de06e00de2330c4f00d7db1fc1,Make error message uniform when calling `get_feature_names_out` before `fit`,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,sklearn/feature_selection/_base.py | sklearn/random_projection.py,sklearn/feature_selection/_base.py,True,635,False,False
development,development_only,scikit-learn__scikit-learn-14024,scikit-learn/scikit-learn,4a6264db68b28a2e65efdecc459233911c9aee95,Zero division error in HistGradientBoosting,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,sklearn/ensemble/_hist_gradient_boosting/grower.py | sklearn/utils/estimator_checks.py,sklearn/utils/estimator_checks.py,True,542,False,False
development,development_only,scikit-learn__scikit-learn-13013,scikit-learn/scikit-learn,28728f5c793f73f92d6c56c83b06fb001395d400,Make use of check_is_fitted instead of manual checks,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,9,5,sklearn/base.py | sklearn/cluster/birch.py | sklearn/decomposition/online_lda.py | sklearn/ensemble/forest.py | sklearn/exceptions.py | sklearn/gaussian_process/gpr.py | sklearn/linear_model/base.py | sklearn/linear_model/logistic.py | sklearn/utils/estimator_checks.py,sklearn/cluster/birch.py | sklearn/decomposition/online_lda.py | sklearn/ensemble/forest.py | sklearn/gaussian_process/gpr.py,True,541,False,True
development,development_only,scikit-learn__scikit-learn-13392,scikit-learn/scikit-learn,21fc1d97452d4e3a6d744d0eef95ecaf7e87859c,Missing multi-output checks in common tests,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,6,1,examples/model_selection/plot_roc.py | sklearn/linear_model/coordinate_descent.py | sklearn/linear_model/least_angle.py | sklearn/linear_model/ridge.py | sklearn/neighbors/regression.py | sklearn/utils/estimator_checks.py,examples/model_selection/plot_roc.py | sklearn/linear_model/coordinate_descent.py | sklearn/linear_model/least_angle.py | sklearn/linear_model/ridge.py | sklearn/neighbors/regression.py,True,560,False,True
development,development_only,scikit-learn__scikit-learn-13628,scikit-learn/scikit-learn,6a3fc959b684e2f4b2fab28b27d5fa4018acb6a3,brier_score_loss error,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,3,2,sklearn/calibration.py | sklearn/metrics/classification.py | sklearn/metrics/ranking.py,sklearn/calibration.py,True,529,False,False
development,development_only,scikit-learn__scikit-learn-13584,scikit-learn/scikit-learn,0e3c1879b06d839171b7d0a607d71bbb19a966a9,bug in print_changed_only in new repr: vector values,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sklearn/utils/_pprint.py,sklearn/utils/_pprint.py,True,575,False,False
development,development_only,scikit-learn__scikit-learn-15084,scikit-learn/scikit-learn,5e4b2757d61563889672e395d9e92d9372d357f6,VotingClassifier and roc_auc TypeError: Cannot cast array data from dtype('float64') to dtype('int64') according to the rule 'safe' and,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,3,1,sklearn/ensemble/_stacking.py | sklearn/ensemble/base.py | sklearn/ensemble/voting.py,sklearn/ensemble/_stacking.py | sklearn/ensemble/base.py,True,560,False,True
development,development_only,scikit-learn__scikit-learn-13618,scikit-learn/scikit-learn,13981bdce97ab2dd49b6b8707f3f27b5c148b9c0,Allow setting of initial hyperparameters of BayesianRidge,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,2,1,examples/linear_model/plot_bayesian_ridge_curvefit.py | sklearn/linear_model/bayes.py,examples/linear_model/plot_bayesian_ridge_curvefit.py,True,541,False,False
development,development_only,scikit-learn__scikit-learn-7760,scikit-learn/scikit-learn,074a5216f8e35288045455ccda37f87a19d4cbde,Stronger common tests for setting init params? / check_estimator,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,sklearn/utils/_unittest_backport.py | sklearn/utils/estimator_checks.py,sklearn/utils/_unittest_backport.py,True,585,False,False
development,development_only,scikit-learn__scikit-learn-12656,scikit-learn/scikit-learn,52e9cc5add6ffe6398fed529f5f110f0961ad28a,Fix Issue #10580,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sklearn/metrics/classification.py,sklearn/metrics/classification.py,True,620,False,False
development,development_only,scikit-learn__scikit-learn-10483,scikit-learn/scikit-learn,98eb09e9206cb714da85c5a0616deff3cc85a1d5,Move imputation out of preprocessing,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,5,1,examples/plot_missing_values.py | sklearn/__init__.py | sklearn/impute.py | sklearn/preprocessing/imputation.py | sklearn/utils/estimator_checks.py,examples/plot_missing_values.py | sklearn/__init__.py | sklearn/impute.py | sklearn/utils/estimator_checks.py,True,577,False,False
development,development_only,scikit-learn__scikit-learn-25363,scikit-learn/scikit-learn,cfd428afc5b6e25bbbe4bc92067f857fa9658442,FIX pass explicit configuration to delayed,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,31,5,benchmarks/bench_saga.py | sklearn/calibration.py | sklearn/cluster/_mean_shift.py | sklearn/compose/_column_transformer.py | sklearn/covariance/_graph_lasso.py | sklearn/decomposition/_dict_learning.py | sklearn/decomposition/_lda.py | sklearn/ensemble/_bagging.py | sklearn/ensemble/_forest.py | sklearn/ensemble/_stacking.py | sklearn/ensemble/_voting.py | sklearn/feature_selection/_rfe.py | sklearn/inspection/_permutation_importance.py | sklearn/inspection/_plot/partial_dependence.py | sklearn/linear_model/_base.py | sklearn/linear_model/_coordinate_descent.py | sklearn/linear_model/_least_angle.py | sklearn/linear_model/_logistic.py | sklearn/linear_model/_omp.py | sklearn/linear_model/_stochastic_gradient.py | sklearn/linear_model/_theil_sen.py | sklearn/manifold/_mds.py | sklearn/metrics/pairwise.py | sklearn/model_selection/_search.py | sklearn/model_selection/_validation.py | sklearn/multiclass.py | sklearn/multioutput.py | sklearn/neighbors/_base.py | sklearn/pipeline.py | sklearn/utils/fixes.py | sklearn/utils/parallel.py,benchmarks/bench_saga.py | sklearn/calibration.py | sklearn/cluster/_mean_shift.py | sklearn/compose/_column_transformer.py | sklearn/covariance/_graph_lasso.py | sklearn/decomposition/_dict_learning.py | sklearn/decomposition/_lda.py | sklearn/ensemble/_forest.py | sklearn/ensemble/_voting.py | sklearn/feature_selection/_rfe.py | sklearn/inspection/_permutation_importance.py | sklearn/inspection/_plot/partial_dependence.py | sklearn/linear_model/_base.py | sklearn/linear_model/_coordinate_descent.py | sklearn/linear_model/_least_angle.py | sklearn/linear_model/_logistic.py | sklearn/linear_model/_omp.py | sklearn/linear_model/_stochastic_gradient.py | sklearn/linear_model/_theil_sen.py | sklearn/manifold/_mds.py | sklearn/metrics/pairwise.py | sklearn/model_selection/_search.py | sklearn/multiclass.py | sklearn/multioutput.py | sklearn/neighbors/_base.py | sklearn/utils/parallel.py,True,634,False,False
development,development_only,scikit-learn__scikit-learn-11542,scikit-learn/scikit-learn,cd7d9d985e1bbe2dbbbae17da0e9fbbba7e8c8c6,Change default n_estimators in RandomForest (to 100?),partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,6,3,examples/applications/plot_prediction_latency.py | examples/ensemble/plot_ensemble_oob.py | examples/ensemble/plot_random_forest_regression_multioutput.py | examples/ensemble/plot_voting_probas.py | sklearn/ensemble/forest.py | sklearn/utils/estimator_checks.py,examples/applications/plot_prediction_latency.py | examples/ensemble/plot_ensemble_oob.py | examples/ensemble/plot_voting_probas.py,True,583,False,False
development,development_only,scikit-learn__scikit-learn-25969,scikit-learn/scikit-learn,c3bfe86b45577a9405a4680d9971efa9594a0657,MNT Adds CurveDisplayMixin _get_response_values,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,9,8,sklearn/calibration.py | sklearn/metrics/_base.py | sklearn/metrics/_classification.py | sklearn/metrics/_plot/det_curve.py | sklearn/metrics/_plot/precision_recall_curve.py | sklearn/metrics/_plot/roc_curve.py | sklearn/metrics/_ranking.py | sklearn/utils/_plotting.py | sklearn/utils/validation.py,sklearn/utils/_plotting.py,True,635,False,False
development,development_only,scikit-learn__scikit-learn-12983,scikit-learn/scikit-learn,a547311b5faae0809b8935e1f1d00ff901109f84,[MRG] FIX gradient boosting with sklearn estimator as init,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,2,1,sklearn/ensemble/_gb_losses.py | sklearn/ensemble/gradient_boosting.py,sklearn/ensemble/_gb_losses.py,True,575,False,False
development,development_only,sphinx-doc__sphinx-9828,sphinx-doc/sphinx,563936b969dfc29ade7d48f1a802d5f6f6348f4c,Support for fuzzy translations,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,4,1,sphinx/application.py | sphinx/builders/__init__.py | sphinx/config.py | sphinx/util/i18n.py,sphinx/application.py | sphinx/builders/__init__.py | sphinx/config.py,True,293,False,False
development,development_only,sphinx-doc__sphinx-7906,sphinx-doc/sphinx,fdd1aaf77058a579a5b5c2e3e6aff935265a7e49,:noindex: prevents cross-referencing,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,4,2,sphinx/domains/c.py | sphinx/domains/cpp.py | sphinx/domains/javascript.py | sphinx/domains/python.py,sphinx/domains/c.py | sphinx/domains/cpp.py,True,272,False,True
development,development_only,sphinx-doc__sphinx-7234,sphinx-doc/sphinx,0e89979355c6c88adb960a7272c633d5afd34e67,Support for `@singledispatch` functions,miss,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,3,0,sphinx/ext/autodoc/__init__.py | sphinx/ext/autosummary/generate.py | sphinx/util/inspect.py,sphinx/ext/autodoc/__init__.py | sphinx/ext/autosummary/generate.py | sphinx/util/inspect.py,True,268,True,True
development,development_only,sphinx-doc__sphinx-10807,sphinx-doc/sphinx,ded734d5f99756033218d29c32758049adbe52d2,"Create a ToC entry for every function, method, class, etc",partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,9,3,sphinx/config.py | sphinx/directives/__init__.py | sphinx/domains/c.py | sphinx/domains/cpp.py | sphinx/domains/javascript.py | sphinx/domains/python.py | sphinx/domains/rst.py | sphinx/environment/collectors/toctree.py | sphinx/ext/autodoc/__init__.py,sphinx/domains/c.py | sphinx/domains/cpp.py | sphinx/domains/javascript.py | sphinx/domains/python.py | sphinx/domains/rst.py | sphinx/environment/collectors/toctree.py,True,289,False,False
development,development_only,sphinx-doc__sphinx-8474,sphinx-doc/sphinx,3ea1ec84cc610f7a9f4f6b354e264565254923ff,"v3.3 upgrade started generating ""WARNING: no number is assigned for table"" warnings",miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,sphinx/domains/std.py,sphinx/domains/std.py,True,272,False,False
development,development_only,sphinx-doc__sphinx-8273,sphinx-doc/sphinx,88b81a06eb635a1596617f8971fa97a84c069e93,Generate man page section directories,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sphinx/builders/manpage.py,sphinx/builders/manpage.py,True,272,False,False
development,development_only,sphinx-doc__sphinx-7757,sphinx-doc/sphinx,212fd67b9f0b4fae6a7c3501fdf1a9a5b2801329,The default value for positional only argument has vanished,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,sphinx/util/inspect.py,sphinx/util/inspect.py,True,272,False,False
development,development_only,sphinx-doc__sphinx-9260,sphinx-doc/sphinx,e878299cc608614e959e0e99025cccfd48de00bc,Linkchecker croaks on specific anchors of GitHub-rendered reStructuredText documents,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sphinx/builders/linkcheck.py,sphinx/builders/linkcheck.py,True,285,False,False
development,development_only,sphinx-doc__sphinx-7831,sphinx-doc/sphinx,b56772102e138b0a5d83f02e0031eb075c854921,regression in 3.1.0 for methods which are `contextmanager`s and have a type comment,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,sphinx/ext/autodoc/type_comment.py | sphinx/util/inspect.py,sphinx/ext/autodoc/type_comment.py,True,272,False,False
development,development_only,sphinx-doc__sphinx-7454,sphinx-doc/sphinx,aca3f825f2e4a8817190f3c885a242a285aa0dba,Inconsistent handling of None by `autodoc_typehints`,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,sphinx/domains/python.py,sphinx/domains/python.py,True,271,False,False
development,development_only,sphinx-doc__sphinx-10097,sphinx-doc/sphinx,ce6803a18679f7085561b66ec1945ed4005e2d1d,Latex: long option name overflows in Index,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sphinx/domains/std.py,sphinx/domains/std.py,True,293,False,False
development,development_only,sphinx-doc__sphinx-8117,sphinx-doc/sphinx,667a188e25cb70a1c673081b066a8a90c6e8eea7,"""Invalid C declaration"" on C function with macro after function arguments",partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,3,2,sphinx/domains/c.py | sphinx/domains/cpp.py | sphinx/util/cfamily.py,sphinx/domains/cpp.py,True,272,False,False
